MonthlyIncome,Age,TotalEarnInCompany,Attrition
6347,32,1519471.8,0
6347,32,1519471.8,0
6347,50,1519471.8,0
6347,50,1519471.8,0
6347,50,1519471.8,0
6347,32,1519471.8,0
6347,50,1519471.8,0
6347,32,1519471.8,0
6347,32,1519471.8,0
6347,32,1519471.8,0
6347,50,1519471.8,0
6347,50,1519471.8,0
2743,36,592488.0,1
2743,46,592488.0,1
2743,46,592488.0,1
2743,36,592488.0,1
2743,36,592488.0,1
2743,36,592488.0,1
2743,46,592488.0,1
2743,46,592488.0,1
2743,36,592488.0,1
2743,46,592488.0,1
2743,46,592488.0,1
2743,36,592488.0,1
2743,36,592488.0,1
2743,36,592488.0,1
2743,46,592488.0,1
2743,46,592488.0,1
10880,39,2872320.0,0
10880,48,2872320.0,0
10880,48,2872320.0,0
10880,39,2872320.0,0
10880,39,2872320.0,0
10880,39,2872320.0,0
10880,48,2872320.0,0
10880,48,2872320.0,0
10880,39,2872320.0,0
10880,48,2872320.0,0
10880,48,2872320.0,0
10880,39,2872320.0,0
10880,39,2872320.0,0
10880,39,2872320.0,0
10880,39,2741760.0,0
10880,40,261120.0,0
10880,41,4386816.0,1
10880,44,261120.0,0
10880,45,959616.0,0
10880,45,1292544.0,0
10880,47,600576.0,0
10880,48,2872320.0,0
10880,48,2872320.0,0
2342,33,84312.0,0
2342,44,84312.0,0
2342,44,84312.0,0
2342,33,84312.0,0
2342,33,84312.0,0
2342,33,84312.0,0
2342,44,84312.0,0
2342,44,84312.0,0
2342,33,84312.0,0
2342,44,84312.0,0
2342,44,84312.0,0
2342,33,84312.0,0
2342,33,84312.0,0
2342,33,84312.0,0
2342,44,84312.0,0
2342,44,84312.0,0
17650,45,2223900.0,0
17650,55,2223900.0,0
17650,45,2223900.0,0
17650,55,2223900.0,0
17650,45,2223900.0,0
17650,45,2223900.0,0
17650,55,2223900.0,0
17650,45,2223900.0,0
17650,55,2223900.0,0
17650,45,2223900.0,0
17650,55,2223900.0,0
17650,45,2223900.0,0
17650,45,2223900.0,0
17650,55,2223900.0,0
17650,55,2223900.0,0
4025,32,434700.0,0
4025,50,434700.0,0
4025,50,434700.0,0
4025,32,434700.0,0
4025,32,434700.0,0
4025,32,434700.0,0
4025,50,434700.0,0
4025,50,434700.0,0
4025,32,434700.0,0
4025,50,434700.0,0
4025,50,434700.0,0
4025,32,434700.0,0
6118,32,928712.3999999999,0
4025,32,434700.0,0
4025,50,434700.0,0
4025,50,434700.0,0
9725,34,1960560.0,0
9725,45,1960560.0,0
9725,34,1960560.0,0
9725,45,1960560.0,0
9725,34,1960560.0,0
9725,34,1960560.0,0
9725,45,1960560.0,0
9725,45,1960560.0,0
9725,34,1960560.0,0
9725,45,1960560.0,0
9725,34,1960560.0,0
9725,45,1960560.0,0
9725,34,1960560.0,0
9725,34,1960560.0,0
9725,45,1960560.0,0
11904,59,1049932.8,0
11904,41,1049932.8,0
11904,59,1049932.8,0
11904,41,1049932.8,0
11904,41,1049932.8,0
11904,41,1049932.8,0
11904,59,1049932.8,0
15787,59,189444.0,0
11904,59,1049932.8,0
11904,41,1049932.8,0
11904,59,1049932.8,0
11904,41,1049932.8,0
11904,41,1049932.8,0
11904,41,1049932.8,0
11904,59,1049932.8,0
15787,59,189444.0,0
2177,45,182868.0,0
2177,47,182868.0,0
2177,47,182868.0,0
2177,45,182868.0,0
2177,45,182868.0,0
2177,45,182868.0,0
2177,47,182868.0,0
2177,47,182868.0,0
2177,45,182868.0,0
2177,47,182868.0,0
2177,47,182868.0,0
2177,45,182868.0,0
2177,45,182868.0,0
2177,45,182868.0,0
2177,47,182868.0,0
7525,53,1517040.0,0
7525,36,1517040.0,1
7525,36,1517040.0,1
7525,36,1517040.0,1
7525,36,1517040.0,1
7525,53,1517040.0,0
7525,53,1517040.0,0
7525,53,1517040.0,0
7525,36,1517040.0,1
7525,53,1517040.0,0
7525,36,1517040.0,1
7525,36,1517040.0,1
7525,36,1517040.0,1
7525,53,1517040.0,0
7525,53,1517040.0,0
4834,36,121816.8,1
4834,29,121816.8,1
4834,29,121816.8,1
4834,36,121816.8,1
4834,29,121816.8,1
4834,29,121816.8,1
4834,36,121816.8,1
4834,36,121816.8,1
4834,36,121816.8,1
4834,29,121816.8,1
4834,29,121816.8,1
4834,36,121816.8,1
4834,29,121816.8,1
4834,29,121816.8,1
4834,36,121816.8,1
4834,36,121816.8,1
2042,26,102916.8,1
2042,30,102916.8,0
2042,26,102916.8,1
2042,30,102916.8,0
2042,26,102916.8,1
2042,26,102916.8,1
2042,30,102916.8,0
2042,30,102916.8,0
2042,26,102916.8,1
2042,30,102916.8,0
2042,26,102916.8,1
2042,30,102916.8,0
2042,26,102916.8,1
2042,26,102916.8,1
2042,30,102916.8,0
2042,30,102916.8,0
2220,34,55944.0,0
2220,33,55944.0,0
2220,33,55944.0,0
2220,34,55944.0,0
2220,33,55944.0,0
2220,33,55944.0,0
2220,34,55944.0,0
2220,34,55944.0,0
2220,34,55944.0,0
2220,33,55944.0,0
2220,33,55944.0,0
2220,34,55944.0,0
2220,33,55944.0,0
2220,33,55944.0,0
2220,34,55944.0,0
2220,34,55944.0,0
1052,28,25248.0,0
1052,49,25248.0,0
1052,28,25248.0,0
1052,49,25248.0,0
1052,28,25248.0,0
1052,28,25248.0,0
1052,49,25248.0,0
1052,49,25248.0,0
1052,28,25248.0,0
1052,49,25248.0,0
1052,28,25248.0,0
1052,49,25248.0,0
1052,28,25248.0,0
1052,28,25248.0,0
1052,49,25248.0,0
1052,49,25248.0,0
2821,38,106633.8,0
2821,31,106633.8,1
2821,38,106633.8,0
2821,31,106633.8,1
2821,31,106633.8,1
2821,31,106633.8,1
2821,38,106633.8,0
2821,38,106633.8,0
2821,38,106633.8,0
2821,31,106633.8,1
2821,38,106633.8,0
2821,31,106633.8,1
2821,31,106633.8,1
2821,31,106633.8,1
2821,38,106633.8,0
19237,50,2181475.8000000003,0
19237,21,2181475.8000000003,1
19237,50,2181475.8000000003,0
19237,21,2181475.8000000003,1
19237,21,2077596.0,1
19237,21,2077596.0,1
19237,50,2181475.8000000003,0
19237,50,2181475.8000000003,0
19237,50,2181475.8000000003,0
19237,21,2181475.8000000003,1
19237,50,2181475.8000000003,0
19237,21,2181475.8000000003,1
19237,21,2077596.0,1
19237,21,2077596.0,1
19237,50,2181475.8000000003,0
19237,50,2181475.8000000003,0
4107,37,246420.0,0
4107,31,246420.0,0
4107,37,246420.0,0
4107,31,246420.0,0
4107,31,246420.0,0
4107,31,246420.0,0
4107,37,246420.0,0
4107,37,246420.0,0
4107,37,246420.0,0
4107,31,246420.0,0
4107,37,246420.0,0
4107,31,246420.0,0
4107,31,246420.0,0
4107,31,246420.0,0
4107,37,246420.0,0
4107,37,246420.0,0
8396,40,846316.8,0
8396,37,846316.8,0
8396,37,846316.8,0
8396,40,846316.8,0
8396,37,846316.8,0
8396,37,846316.8,0
8396,40,846316.8,0
8396,40,846316.8,0
8396,40,846316.8,0
8396,37,846316.8,0
8396,37,846316.8,0
8396,40,846316.8,0
8396,37,846316.8,0
8396,37,846316.8,0
8396,40,846316.8,0
8396,40,846316.8,0
2007,26,158954.40000000002,0
2007,41,158954.40000000002,0
2007,26,158954.40000000002,0
2007,41,158954.40000000002,0
2007,26,158954.40000000002,0
2007,41,158954.40000000002,0
2007,41,158954.40000000002,0
2007,26,158954.40000000002,0
2007,41,158954.40000000002,0
2007,26,158954.40000000002,0
2007,41,158954.40000000002,0
2007,26,158954.40000000002,0
17924,26,1129212.0,0
2007,41,158954.40000000002,0
2007,41,158954.40000000002,0
19627,46,777229.2000000001,0
19627,31,777229.2000000001,0
19627,46,777229.2000000001,0
19627,31,777229.2000000001,0
19627,31,777229.2000000001,0
19627,31,777229.2000000001,0
19627,46,777229.2000000001,0
19627,46,777229.2000000001,0
19627,46,777229.2000000001,0
19627,31,777229.2000000001,0
19627,46,777229.2000000001,0
19627,31,777229.2000000001,0
19627,31,777229.2000000001,0
19627,31,777229.2000000001,0
19627,46,777229.2000000001,0
19627,46,777229.2000000001,0
10686,54,1346436.0,0
10686,38,1346436.0,0
10686,38,1346436.0,0
10686,38,1346436.0,0
10686,38,1346436.0,0
10686,54,1346436.0,0
10686,54,1346436.0,0
10686,54,1346436.0,0
10686,38,1346436.0,0
10686,54,1346436.0,0
10686,38,1346436.0,0
10686,38,1346436.0,0
10686,38,1346436.0,0
10686,54,1346436.0,0
10686,54,1346436.0,0
2942,56,222415.2,0
2942,32,222415.2,0
2942,56,222415.2,0
2942,32,222415.2,0
2942,32,222415.2,0
2942,32,222415.2,0
2942,56,222415.2,0
19246,56,1385712.0,0
2942,56,222415.2,0
2942,32,222415.2,0
2942,56,222415.2,0
2942,32,222415.2,0
2942,32,222415.2,0
2942,32,222415.2,0
2942,56,222415.2,0
19246,56,1385712.0,0
8858,36,1594440.0,0
8858,32,1594440.0,1
8858,32,1594440.0,1
8858,36,1594440.0,0
8858,32,1594440.0,1
8858,32,1594440.0,1
8858,36,1594440.0,0
8858,36,1594440.0,0
8858,36,1594440.0,0
8858,32,1594440.0,1
8858,32,1594440.0,1
8858,36,1594440.0,0
8858,32,1594440.0,1
8858,32,1594440.0,1
8858,36,1594440.0,0
8858,36,1594440.0,0
16756,55,2010720.0,0
16756,36,2010720.0,0
16756,55,2010720.0,0
16756,36,2010720.0,0
16756,36,2010720.0,0
16756,36,2010720.0,0
15972,53,881654.3999999999,0
10739,54,1488425.4000000001,0
16756,55,2010720.0,0
19094,55,3608766.0,0
16756,55,2010720.0,0
16756,36,2010720.0,0
16756,55,2010720.0,0
16756,36,2010720.0,0
16756,36,2010720.0,0
16756,36,2010720.0,0
15972,53,881654.3999999999,0
10739,54,1488425.4000000001,0
16756,55,2010720.0,0
19094,55,3608766.0,0
16756,55,2010720.0,0
10798,43,272109.60000000003,0
10798,41,272109.60000000003,0
10798,41,272109.60000000003,0
10798,43,272109.60000000003,0
10798,41,272109.60000000003,0
10798,41,272109.60000000003,0
10798,43,272109.60000000003,0
10798,43,272109.60000000003,0
10798,43,272109.60000000003,0
10798,41,272109.60000000003,0
10798,41,272109.60000000003,0
10798,43,272109.60000000003,0
10798,41,272109.60000000003,0
10798,41,272109.60000000003,0
10798,43,272109.60000000003,0
10798,43,272109.60000000003,0
2323,20,83628.0,1
2323,33,83628.0,0
2323,20,83628.0,1
2323,33,83628.0,0
2323,20,473892.0,1
2323,20,83628.0,1
2323,33,83628.0,0
2323,20,83628.0,1
2323,33,83628.0,0
2323,20,83628.0,1
2323,33,83628.0,0
2323,20,473892.0,1
2323,20,83628.0,1
2323,33,83628.0,0
2323,33,83628.0,0
1416,21,33984.0,1
1416,28,33984.0,1
1416,21,33984.0,1
1416,28,33984.0,1
1416,21,33984.0,1
1416,21,33984.0,1
1416,28,33984.0,1
1416,28,33984.0,1
1416,21,33984.0,1
1416,28,33984.0,1
1416,21,33984.0,1
1416,28,33984.0,1
1416,21,33984.0,1
1416,21,33984.0,1
1416,28,33984.0,1
1416,28,33984.0,1
4615,46,1082679.0,0
4615,56,1082679.0,0
4615,46,1082679.0,0
4615,56,1082679.0,0
4615,46,1082679.0,0
4615,46,1082679.0,0
4615,56,1082679.0,0
15787,56,3220548.0,0
4615,46,1082679.0,0
4615,56,1082679.0,0
4615,46,1082679.0,0
4615,56,1082679.0,0
4615,46,1082679.0,0
4615,46,1082679.0,0
4615,56,1082679.0,0
15787,56,3220548.0,0
2461,51,373579.8,1
2461,42,373579.8,0
2461,51,373579.8,1
2461,42,373579.8,0
2461,42,373579.8,0
2461,42,373579.8,0
2461,51,373579.8,1
2461,51,373579.8,1
2461,51,373579.8,1
2461,42,373579.8,0
2461,51,373579.8,1
2461,42,373579.8,0
2461,42,373579.8,0
2461,42,373579.8,0
2461,51,373579.8,1
2461,51,373579.8,1
8722,28,1151304.0,1
8722,34,1151304.0,0
8722,34,1151304.0,0
8722,28,1151304.0,1
8722,28,1151304.0,1
8722,28,1151304.0,1
8722,34,1151304.0,0
8722,34,1151304.0,0
8722,28,1151304.0,1
8722,34,1151304.0,0
8722,34,1151304.0,0
8722,28,1151304.0,1
8722,28,1151304.0,1
8722,28,1151304.0,1
8722,34,1151304.0,0
8722,34,1151304.0,0
3955,26,313236.0,0
3955,27,313236.0,0
3955,26,313236.0,0
3955,27,313236.0,0
3955,26,313236.0,0
3955,27,313236.0,0
3955,27,313236.0,0
3955,26,313236.0,0
3955,27,313236.0,0
3955,26,313236.0,0
3955,27,313236.0,0
3955,26,313236.0,0
3955,26,313236.0,0
3955,27,313236.0,0
3955,27,313236.0,0
9957,30,878207.4,0
9957,31,878207.4,1
9957,30,878207.4,0
9957,31,878207.4,1
9957,30,878207.4,0
9957,30,878207.4,0
9957,31,878207.4,1
9957,31,878207.4,1
9957,30,878207.4,0
9957,31,878207.4,1
9957,30,878207.4,0
9957,31,878207.4,1
9957,30,878207.4,0
9957,30,878207.4,0
9957,31,878207.4,1
9957,31,878207.4,1
3376,41,445632.0,0
3376,39,445632.0,0
3376,41,445632.0,0
3376,39,445632.0,0
3376,39,445632.0,0
3376,39,445632.0,0
3376,41,445632.0,0
3376,41,445632.0,0
3376,41,445632.0,0
3376,39,445632.0,0
3376,41,445632.0,0
3376,39,445632.0,0
3376,39,445632.0,0
3376,39,445632.0,0
3376,41,445632.0,0
3376,41,445632.0,0
8823,38,2223396.0,0
8823,40,2223396.0,0
8823,40,2223396.0,0
8823,38,2223396.0,0
8823,38,2223396.0,0
8823,38,2223396.0,0
8823,40,2223396.0,0
8823,40,2223396.0,0
8823,38,2223396.0,0
8823,40,2223396.0,0
8823,40,2223396.0,0
8823,38,2223396.0,0
8823,38,2223396.0,0
8823,38,2223396.0,0
8823,40,2223396.0,0
8823,40,2223396.0,0
10322,40,1560686.4000000001,0
10322,32,1560686.4000000001,0
10322,32,1560686.4000000001,0
10322,40,1560686.4000000001,0
10322,32,1560686.4000000001,0
10322,32,1560686.4000000001,0
10322,40,1560686.4000000001,0
10322,40,1560686.4000000001,0
10322,40,1560686.4000000001,0
10322,32,1560686.4000000001,0
10322,32,1560686.4000000001,0
4908,40,117792.0,0
10322,32,1560686.4000000001,0
10322,40,1560686.4000000001,0
10322,40,1560686.4000000001,0
4621,27,255079.19999999998,0
4621,23,255079.19999999998,1
4621,27,255079.19999999998,0
4621,23,255079.19999999998,1
4621,23,232898.40000000002,1
4621,23,232898.40000000002,1
4621,27,255079.19999999998,0
4621,27,255079.19999999998,0
4621,27,255079.19999999998,0
4621,23,255079.19999999998,1
4621,27,255079.19999999998,0
4621,23,255079.19999999998,1
4621,23,232898.40000000002,1
4621,23,232898.40000000002,1
4621,27,255079.19999999998,0
4621,27,255079.19999999998,0
10976,55,553190.4,0
10976,34,553190.4,0
10976,55,553190.4,0
10976,34,553190.4,0
10976,34,553190.4,0
10976,34,553190.4,0
10976,55,553190.4,0
10976,55,553190.4,0
10976,34,553190.4,0
10976,55,553190.4,0
10976,34,553190.4,0
10976,34,553190.4,0
10976,34,553190.4,0
10976,55,553190.4,0
3660,28,395280.0,0
3660,36,395280.0,0
3660,28,395280.0,0
3660,36,395280.0,0
3660,28,395280.0,0
3660,28,395280.0,0
3660,36,395280.0,0
3660,36,395280.0,0
3660,28,395280.0,0
3660,36,395280.0,0
3660,28,395280.0,0
3660,36,395280.0,0
3660,28,395280.0,0
3660,28,395280.0,0
3660,36,395280.0,0
3660,36,395280.0,0
10482,44,2773537.2,1
10482,36,2773537.2,0
10482,44,2773537.2,1
10482,36,2773537.2,0
10482,36,2773537.2,0
10482,36,2773537.2,0
10482,44,2773537.2,1
10482,44,2773537.2,1
10482,44,2773537.2,1
10482,36,2773537.2,0
10482,44,2773537.2,1
10482,36,2773537.2,0
10482,36,2773537.2,0
10482,36,2773537.2,0
10482,44,2773537.2,1
7119,33,358797.60000000003,0
7119,50,358797.60000000003,1
7119,33,358797.60000000003,0
7119,50,358797.60000000003,1
7119,33,358797.60000000003,0
7119,33,358797.60000000003,0
7119,50,358797.60000000003,1
7119,50,358797.60000000003,1
7119,33,358797.60000000003,0
7119,50,358797.60000000003,1
7119,33,358797.60000000003,0
7119,50,358797.60000000003,1
7119,33,358797.60000000003,0
7119,33,358797.60000000003,0
7119,50,358797.60000000003,1
7119,50,358797.60000000003,1
9582,35,1034856.0,1
9582,39,1034856.0,0
9582,35,1034856.0,1
9582,39,1034856.0,0
9582,35,1034856.0,1
9582,35,1034856.0,1
9582,39,1034856.0,0
9582,39,1034856.0,0
9582,35,1034856.0,1
9582,39,1034856.0,0
9582,35,1034856.0,1
9582,39,1034856.0,0
9582,35,1034856.0,1
9582,35,1034856.0,1
9582,39,1034856.0,0
9582,39,1034856.0,0
4508,33,757344.0,1
4508,27,757344.0,0
4508,27,757344.0,0
4508,33,757344.0,1
4508,27,757344.0,0
4508,27,757344.0,0
4508,33,757344.0,1
4508,33,757344.0,1
4508,33,757344.0,1
4508,27,757344.0,0
4508,27,757344.0,0
4508,33,757344.0,1
4508,27,757344.0,0
4508,27,757344.0,0
4508,33,757344.0,1
4508,33,757344.0,1
2207,28,139041.0,0
2207,59,139041.0,0
2207,59,139041.0,0
2207,28,139041.0,0
2207,28,139041.0,0
2207,28,139041.0,0
2207,59,139041.0,0
10008,59,120096.0,0
2207,28,139041.0,0
2207,59,139041.0,0
2207,59,139041.0,0
2207,28,139041.0,0
2207,28,139041.0,0
2207,28,139041.0,0
2207,59,139041.0,0
7756,34,651504.0,0
7756,36,651504.0,0
7756,34,651504.0,0
7756,36,651504.0,0
7756,34,651504.0,0
7756,34,651504.0,0
7756,36,651504.0,0
7756,36,651504.0,0
7756,34,651504.0,0
7756,36,651504.0,0
7756,34,651504.0,0
7756,36,651504.0,0
7756,34,651504.0,0
7756,34,651504.0,0
7756,36,651504.0,0
7756,36,651504.0,0
6694,37,184754.4,0
6694,35,184754.4,0
6694,37,184754.4,0
6694,35,184754.4,0
6694,35,184754.4,0
6694,35,184754.4,0
6694,37,184754.4,0
6694,37,184754.4,0
6694,37,184754.4,0
6694,35,184754.4,0
6694,37,184754.4,0
6694,35,184754.4,0
6694,35,184754.4,0
6694,35,184754.4,0
6694,37,184754.4,0
6694,37,184754.4,0
3691,25,372052.8,1
3691,34,372052.8,0
3691,25,372052.8,1
3691,34,372052.8,0
3691,25,372052.8,1
3691,25,372052.8,1
3691,34,372052.8,0
3691,34,372052.8,0
3691,25,372052.8,1
3691,34,372052.8,0
3691,25,372052.8,1
3691,34,372052.8,0
3691,25,372052.8,1
3691,25,372052.8,1
3691,34,372052.8,0
3691,34,372052.8,0
2377,26,59900.4,1
2377,22,59900.4,0
2377,22,59900.4,0
2377,26,59900.4,1
2377,22,57048.0,0
2377,22,57048.0,0
2377,26,59900.4,1
2377,26,59900.4,1
2377,26,59900.4,1
2377,22,59900.4,0
2377,22,59900.4,0
2377,26,59900.4,1
2377,22,57048.0,0
2377,22,57048.0,0
2377,26,59900.4,1
2377,26,59900.4,1
2313,33,83268.0,1
2313,34,83268.0,1
2313,34,83268.0,1
2313,33,83268.0,1
2313,33,83268.0,1
2313,33,83268.0,1
2313,34,83268.0,1
2313,34,83268.0,1
2313,33,83268.0,1
2313,34,83268.0,1
2313,34,83268.0,1
2313,33,83268.0,1
2313,33,83268.0,1
2313,33,83268.0,1
2313,34,83268.0,1
2313,34,83268.0,1
17665,42,5119317.0,0
17665,44,5119317.0,0
17665,42,5119317.0,0
17665,44,5119317.0,0
17665,42,5119317.0,0
17665,42,5119317.0,0
17665,44,5119317.0,0
17665,44,5119317.0,0
17665,42,5119317.0,0
17665,44,5119317.0,0
17665,42,5119317.0,0
17665,44,5119317.0,0
17665,42,5119317.0,0
17665,42,5119317.0,0
17665,44,5119317.0,0
17665,44,5119317.0,0
2596,28,68534.40000000001,1
2596,33,68534.40000000001,0
2596,28,68534.40000000001,1
2596,33,68534.40000000001,0
2596,28,68534.40000000001,1
2596,28,68534.40000000001,1
2596,33,68534.40000000001,0
2596,33,68534.40000000001,0
2596,28,68534.40000000001,1
2596,33,68534.40000000001,0
2596,28,68534.40000000001,1
2596,33,68534.40000000001,0
2596,28,68534.40000000001,1
2596,28,68534.40000000001,1
2596,33,68534.40000000001,0
2596,33,68534.40000000001,0
4728,50,56736.0,1
4728,30,56736.0,0
4728,50,56736.0,1
4728,30,56736.0,0
4728,30,56736.0,0
4728,30,56736.0,0
4728,50,56736.0,1
4728,50,56736.0,1
4728,50,56736.0,1
4728,30,56736.0,0
4728,50,56736.0,1
4728,30,56736.0,0
4728,30,56736.0,0
4728,30,56736.0,0
4728,50,56736.0,1
4728,50,56736.0,1
4302,33,216820.80000000002,0
4302,24,216820.80000000002,1
4302,24,216820.80000000002,1
4302,33,216820.80000000002,0
4302,24,216820.80000000002,1
4302,24,237470.4,1
4302,33,216820.80000000002,0
4302,33,216820.80000000002,0
4302,33,216820.80000000002,0
4302,24,216820.80000000002,1
4302,24,216820.80000000002,1
4302,33,216820.80000000002,0
4302,24,216820.80000000002,1
4302,24,237470.4,1
4302,33,216820.80000000002,0
4302,33,216820.80000000002,0
2979,34,41110.2,0
2979,43,41110.2,0
2979,43,41110.2,0
2979,34,41110.2,0
2979,34,41110.2,0
2979,34,41110.2,0
2979,43,41110.2,0
2979,43,41110.2,0
2979,34,41110.2,0
2979,43,41110.2,0
2979,43,41110.2,0
2979,34,41110.2,0
2979,34,41110.2,0
2979,34,41110.2,0
2979,43,41110.2,0
2979,43,41110.2,0
16885,48,1215720.0,0
16885,30,1215720.0,0
16885,48,1215720.0,0
16885,30,1215720.0,0
16885,30,1215720.0,0
16885,30,1215720.0,0
16885,48,1215720.0,0
16885,48,1215720.0,0
16885,48,1215720.0,0
16885,30,1215720.0,0
16885,48,1215720.0,0
16885,30,1215720.0,0
16885,30,1215720.0,0
16885,30,1215720.0,0
16885,48,1215720.0,0
16885,48,1215720.0,0
5593,45,1127548.8,0
5593,35,1127548.8,0
5593,45,1127548.8,0
5593,35,1127548.8,0
5593,35,1127548.8,0
5593,35,1127548.8,0
5593,45,1127548.8,0
5593,45,1127548.8,0
5593,45,1127548.8,0
5593,35,1127548.8,0
5593,45,1127548.8,0
5593,35,1127548.8,0
4898,35,323268.0,0
5593,35,1127548.8,0
5593,45,1127548.8,0
5593,45,1127548.8,0
10445,52,1128060.0,0
10445,35,1128060.0,0
10445,52,1128060.0,0
10445,35,1128060.0,0
10445,35,1128060.0,0
10445,35,1128060.0,0
10445,52,1128060.0,0
10445,52,1128060.0,0
10445,52,1128060.0,0
10445,35,1128060.0,0
10445,52,1128060.0,0
10445,35,1128060.0,0
6118,35,928712.3999999999,0
10445,35,1128060.0,0
10445,52,1128060.0,0
10445,52,1128060.0,0
8740,38,1038312.0000000001,0
8740,32,1038312.0000000001,0
8740,32,1038312.0000000001,0
8740,38,1038312.0000000001,0
8740,32,1038312.0000000001,0
8740,32,1038312.0000000001,0
8740,38,1038312.0000000001,0
8740,38,1038312.0000000001,0
8740,38,1038312.0000000001,0
8740,32,1038312.0000000001,0
8740,32,1038312.0000000001,0
8740,38,1038312.0000000001,0
8740,32,1038312.0000000001,0
8740,32,1038312.0000000001,0
8740,38,1038312.0000000001,0
8740,38,1038312.0000000001,0
2514,29,253411.2,0
2514,50,253411.2,0
2514,50,253411.2,0
2514,29,253411.2,0
2514,29,253411.2,0
2514,29,253411.2,0
2514,50,253411.2,0
2514,50,253411.2,0
2514,29,253411.2,0
2514,50,253411.2,0
2514,50,253411.2,0
2514,29,253411.2,0
2514,29,253411.2,0
2514,29,253411.2,0
2514,50,253411.2,0
2514,50,253411.2,0
7655,28,1056390.0,0
7655,55,1056390.0,0
7655,28,1056390.0,0
7655,55,1056390.0,0
7655,28,1056390.0,0
7655,28,1056390.0,0
7655,55,1056390.0,0
7655,28,1056390.0,0
7655,55,1056390.0,0
7655,28,1056390.0,0
7655,55,1056390.0,0
7655,28,1056390.0,0
7655,28,1056390.0,0
7655,55,1056390.0,0
6132,55,735840.0,0
17465,46,2860767.0,0
17465,35,2860767.0,0
17465,35,2860767.0,0
17465,46,2860767.0,0
17465,35,2860767.0,0
17465,35,2860767.0,0
17465,46,2860767.0,0
17465,46,2860767.0,0
17465,46,2860767.0,0
17465,35,2860767.0,0
17465,35,2860767.0,0
17465,46,2860767.0,0
8392,35,1163131.2,0
17465,35,2860767.0,0
17465,46,2860767.0,0
17465,46,2860767.0,0
7351,38,176424.0,0
7351,36,176424.0,1
7351,38,176424.0,0
7351,36,176424.0,1
7351,36,176424.0,1
7351,36,176424.0,1
7351,38,176424.0,0
7351,38,176424.0,0
7351,38,176424.0,0
7351,36,176424.0,1
7351,38,176424.0,0
7351,36,176424.0,1
7351,36,176424.0,1
7351,36,176424.0,1
7351,38,176424.0,0
7351,38,176424.0,0
10820,43,1226988.0,0
10820,31,1226988.0,0
10820,31,1226988.0,0
10820,43,1226988.0,0
10820,31,1226988.0,0
10820,31,1226988.0,0
10820,43,1226988.0,0
10820,43,1226988.0,0
10820,43,1226988.0,0
10820,31,1226988.0,0
10820,31,1226988.0,0
10820,43,1226988.0,0
10820,31,1226988.0,0
10820,31,1226988.0,0
10820,43,1226988.0,0
10820,43,1226988.0,0
12169,39,3190711.8,1
12169,37,3190711.8,0
12169,39,3190711.8,1
12169,37,3190711.8,0
12169,37,3190711.8,0
12169,37,3190711.8,0
12169,39,3190711.8,1
12169,39,3190711.8,1
12169,39,3190711.8,1
12169,37,3190711.8,0
12169,39,3190711.8,1
12169,37,3190711.8,0
12169,37,3190711.8,0
12169,37,3190711.8,0
12169,39,3190711.8,1
12169,39,3190711.8,1
19626,40,4945752.0,0
19626,46,4945752.0,0
19626,46,4945752.0,0
19626,40,4945752.0,0
19626,40,4945752.0,0
19626,40,4945752.0,0
19626,46,4945752.0,0
19626,46,4945752.0,0
19626,40,4945752.0,0
19626,46,4945752.0,0
19626,46,4945752.0,0
19626,40,4945752.0,0
19626,40,4945752.0,0
19626,40,4945752.0,0
19626,46,4945752.0,0
19626,46,4945752.0,0
2070,21,74520.0,0
2070,35,74520.0,0
2070,21,74520.0,0
2070,35,74520.0,0
2070,21,74520.0,0
2070,21,74520.0,0
2070,35,74520.0,0
2070,35,74520.0,0
2070,21,74520.0,0
2070,35,74520.0,0
2070,21,74520.0,0
2070,35,74520.0,0
2070,21,74520.0,0
2070,21,74520.0,0
5985,35,215460.0,0
2070,35,74520.0,0
6782,39,488304.0,0
6782,38,488304.0,0
6782,38,488304.0,0
6782,39,488304.0,0
6782,38,488304.0,0
6782,38,488304.0,0
6782,39,488304.0,0
6782,39,488304.0,0
6782,39,488304.0,0
6782,38,488304.0,0
6782,38,488304.0,0
6782,39,488304.0,0
6782,38,488304.0,0
6782,38,488304.0,0
6782,39,488304.0,0
7779,36,1120176.0,0
7779,34,1120176.0,0
7779,34,1120176.0,0
7779,36,1120176.0,0
7779,34,1120176.0,0
7779,34,1120176.0,0
7779,36,1120176.0,0
7779,36,1120176.0,0
7779,36,1120176.0,0
7779,34,1120176.0,0
7779,34,1120176.0,0
7779,36,1120176.0,0
7779,34,1120176.0,0
7779,34,1120176.0,0
7779,36,1120176.0,0
7779,36,1120176.0,0
2791,31,105499.8,0
2791,46,105499.8,1
2791,46,105499.8,1
2791,31,105499.8,0
2791,31,105499.8,0
2791,31,105499.8,0
2791,46,105499.8,1
2791,46,105499.8,1
2791,31,105499.8,0
2791,46,105499.8,1
2791,46,105499.8,1
2791,31,105499.8,0
2791,31,105499.8,0
2791,31,105499.8,0
2791,46,105499.8,1
2791,46,105499.8,1
3201,28,230472.0,0
3201,30,230472.0,0
3201,28,230472.0,0
3201,30,230472.0,0
3201,28,230472.0,0
3201,28,230472.0,0
3201,30,230472.0,0
3201,30,230472.0,0
3201,28,230472.0,0
3201,30,230472.0,0
